Virtual User Agent ID,Age encoding,Preference Style,Score(1-5)
A5335,1 (13-18 years old),glitch,4
A5335,1 (13-18 years old),shader,4
A5335,1 (13-18 years old),noise-field,4
A5335,1 (13-18 years old),shader,3
A5335,1 (13-18 years old),GAN-synthesised,3
A5335,1 (13-18 years old),particle,5
A5335,1 (13-18 years old),algorithmic-stroke,4
A5335,1 (13-18 years old),algorithmic-stroke,3
A5335,1 (13-18 years old),algorithmic-stroke,3
A5335,1 (13-18 years old),pixel-collage,4
A5335,1 (13-18 years old),voxel,3
A5335,1 (13-18 years old),pixel-collage,3
A5335,1 (13-18 years old),voxel,4
A5335,1 (13-18 years old),data-mapping,3
A5335,1 (13-18 years old),glitch,5
A5335,1 (13-18 years old),pixel-collage,4
A5335,1 (13-18 years old),algorithmic-stroke,2
A5335,1 (13-18 years old),procedural-texture,3
A5335,1 (13-18 years old),optical-flow,4
A5335,1 (13-18 years old),procedural-texture,3
A5335,1 (13-18 years old),particle,1
A5335,1 (13-18 years old),shader,5
A5335,1 (13-18 years old),fractal,3
A5335,1 (13-18 years old),optical-flow,4
A5335,1 (13-18 years old),procedural-texture,1
A5335,1 (13-18 years old),fractal,2
A5335,1 (13-18 years old),voxel,1
A5335,1 (13-18 years old),GAN-synthesised,4
A5335,1 (13-18 years old),data-mapping,2
A5335,1 (13-18 years old),particle,3
A5335,1 (13-18 years old),GAN-synthesised,3
A5335,1 (13-18 years old),GAN-synthesised,4
A5335,1 (13-18 years old),pixel-collage,4
A5335,1 (13-18 years old),glitch,4
A5335,1 (13-18 years old),fractal,3
A5335,1 (13-18 years old),glitch,5
A5335,1 (13-18 years old),noise-field,4
A5335,1 (13-18 years old),shader,2
A5335,1 (13-18 years old),optical-flow,2
A5335,1 (13-18 years old),particle,3
A5335,1 (13-18 years old),procedural-texture,2
A5335,1 (13-18 years old),noise-field,1
A5335,1 (13-18 years old),noise-field,3
A5335,1 (13-18 years old),optical-flow,3
A5335,1 (13-18 years old),algorithmic-stroke,2
A5335,1 (13-18 years old),fractal,1
A5336,0 (0-12 years old),noise-field,4
A5336,0 (0-12 years old),procedural-texture,5
A5336,0 (0-12 years old),optical-flow,2
A5336,0 (0-12 years old),voxel,5
A5336,0 (0-12 years old),voxel,3
A5336,0 (0-12 years old),fractal,4
A5336,0 (0-12 years old),procedural-texture,2
A5336,0 (0-12 years old),algorithmic-stroke,4
A5336,0 (0-12 years old),shader,5
A5336,0 (0-12 years old),noise-field,2
A5336,0 (0-12 years old),pixel-collage,3
A5336,0 (0-12 years old),voxel,1
A5336,0 (0-12 years old),algorithmic-stroke,4
A5336,0 (0-12 years old),GAN-synthesised,4
A5336,0 (0-12 years old),shader,3
A5336,0 (0-12 years old),glitch,5
A5336,0 (0-12 years old),particle,2
A5336,0 (0-12 years old),glitch,4
A5336,0 (0-12 years old),fractal,4
A5336,0 (0-12 years old),data-mapping,3
A5336,0 (0-12 years old),shader,4
A5336,0 (0-12 years old),optical-flow,3
A5336,0 (0-12 years old),data-mapping,2
A5336,0 (0-12 years old),glitch,3
A5336,0 (0-12 years old),procedural-texture,4
A5336,0 (0-12 years old),GAN-synthesised,3
A5336,0 (0-12 years old),optical-flow,2
A5336,0 (0-12 years old),algorithmic-stroke,2
A5336,0 (0-12 years old),pixel-collage,5
A5336,0 (0-12 years old),particle,3
A5336,0 (0-12 years old),particle,2
A5336,0 (0-12 years old),particle,1
A5336,0 (0-12 years old),data-mapping,4
A5336,0 (0-12 years old),fractal,4
A5336,0 (0-12 years old),pixel-collage,5
A5336,0 (0-12 years old),data-mapping,1
A5336,0 (0-12 years old),pixel-collage,3
A5336,0 (0-12 years old),algorithmic-stroke,3
A5336,0 (0-12 years old),optical-flow,2
A5336,0 (0-12 years old),glitch,5
A5336,0 (0-12 years old),data-mapping,3
A5336,0 (0-12 years old),shader,5
A5336,0 (0-12 years old),GAN-synthesised,1
A5336,0 (0-12 years old),data-mapping,5
A5336,0 (0-12 years old),procedural-texture,2
A5336,0 (0-12 years old),fractal,2
A5336,0 (0-12 years old),noise-field,3
A5336,0 (0-12 years old),GAN-synthesised,2
A5336,0 (0-12 years old),noise-field,3
A5336,0 (0-12 years old),voxel,3
A5337,2 (19-28 years old),glitch,4
A5337,2 (19-28 years old),optical-flow,3
A5337,2 (19-28 years old),voxel,3
A5337,2 (19-28 years old),voxel,2
A5337,2 (19-28 years old),noise-field,3
A5337,2 (19-28 years old),particle,2
A5337,2 (19-28 years old),shader,2
A5337,2 (19-28 years old),optical-flow,4
A5337,2 (19-28 years old),particle,2
A5337,2 (19-28 years old),GAN-synthesised,3
A5337,2 (19-28 years old),procedural-texture,4
A5337,2 (19-28 years old),glitch,4
A5337,2 (19-28 years old),particle,2
A5337,2 (19-28 years old),GAN-synthesised,2
A5337,2 (19-28 years old),shader,4
A5337,2 (19-28 years old),particle,3
A5337,2 (19-28 years old),pixel-collage,3
A5337,2 (19-28 years old),shader,4
A5337,2 (19-28 years old),fractal,3
A5337,2 (19-28 years old),pixel-collage,2
A5337,2 (19-28 years old),algorithmic-stroke,3
A5337,2 (19-28 years old),data-mapping,2
A5337,2 (19-28 years old),data-mapping,4
A5337,2 (19-28 years old),noise-field,2
A5337,2 (19-28 years old),fractal,4
A5337,2 (19-28 years old),algorithmic-stroke,2
A5337,2 (19-28 years old),pixel-collage,3
A5337,2 (19-28 years old),optical-flow,2
A5337,2 (19-28 years old),optical-flow,3
A5337,2 (19-28 years old),procedural-texture,3
A5337,2 (19-28 years old),procedural-texture,2
A5337,2 (19-28 years old),glitch,4
A5337,2 (19-28 years old),GAN-synthesised,4
A5337,2 (19-28 years old),pixel-collage,3
A5337,2 (19-28 years old),algorithmic-stroke,3
A5337,2 (19-28 years old),data-mapping,3
A5337,2 (19-28 years old),voxel,3
A5337,2 (19-28 years old),voxel,4
A5337,2 (19-28 years old),noise-field,3
A5337,2 (19-28 years old),data-mapping,2
A5337,2 (19-28 years old),fractal,3
A5337,2 (19-28 years old),noise-field,2
A5337,2 (19-28 years old),algorithmic-stroke,4
A5337,2 (19-28 years old),GAN-synthesised,3
A5337,2 (19-28 years old),GAN-synthesised,2
A5337,2 (19-28 years old),fractal,3
A5337,2 (19-28 years old),procedural-texture,1
A5337,2 (19-28 years old),shader,3
A5337,2 (19-28 years old),data-mapping,2
A5337,2 (19-28 years old),glitch,3
A5338,2 (19-28 years old),particle,5
A5338,2 (19-28 years old),noise-field,3
A5338,2 (19-28 years old),fractal,1
A5338,2 (19-28 years old),data-mapping,3
A5338,2 (19-28 years old),fractal,5
A5338,2 (19-28 years old),glitch,4
A5338,2 (19-28 years old),voxel,2
A5338,2 (19-28 years old),algorithmic-stroke,4
A5338,2 (19-28 years old),noise-field,4
A5338,2 (19-28 years old),pixel-collage,2
A5338,2 (19-28 years old),algorithmic-stroke,3
A5338,2 (19-28 years old),shader,4
A5338,2 (19-28 years old),procedural-texture,3
A5338,2 (19-28 years old),optical-flow,2
A5338,2 (19-28 years old),particle,3
A5338,2 (19-28 years old),voxel,4
A5338,2 (19-28 years old),noise-field,5
A5338,2 (19-28 years old),data-mapping,1
A5338,2 (19-28 years old),glitch,5
A5338,2 (19-28 years old),shader,3
A5338,2 (19-28 years old),particle,4
A5338,2 (19-28 years old),noise-field,2
A5338,2 (19-28 years old),particle,5
A5338,2 (19-28 years old),GAN-synthesised,3
A5338,2 (19-28 years old),GAN-synthesised,1
A5338,2 (19-28 years old),procedural-texture,3
A5338,2 (19-28 years old),fractal,4
A5338,2 (19-28 years old),data-mapping,2
A5338,2 (19-28 years old),algorithmic-stroke,3
A5338,2 (19-28 years old),shader,4
A5338,2 (19-28 years old),glitch,5
A5338,2 (19-28 years old),data-mapping,1
A5338,2 (19-28 years old),fractal,3
A5338,2 (19-28 years old),optical-flow,3
A5338,2 (19-28 years old),shader,3
A5338,2 (19-28 years old),optical-flow,3
A5338,2 (19-28 years old),GAN-synthesised,1
A5338,2 (19-28 years old),pixel-collage,2
A5338,2 (19-28 years old),pixel-collage,3
A5338,2 (19-28 years old),algorithmic-stroke,3
A5338,2 (19-28 years old),pixel-collage,4
A5338,2 (19-28 years old),algorithmic-stroke,4
A5338,2 (19-28 years old),voxel,5
A5338,2 (19-28 years old),optical-flow,3
A5338,2 (19-28 years old),GAN-synthesised,2
A5338,2 (19-28 years old),voxel,3
A5338,2 (19-28 years old),procedural-texture,4
A5338,2 (19-28 years old),noise-field,4
A5338,2 (19-28 years old),glitch,5
A5338,2 (19-28 years old),procedural-texture,1
A5339,3 (29-45 years old),fractal,3
A5339,3 (29-45 years old),voxel,3
A5339,3 (29-45 years old),GAN-synthesised,2
A5339,3 (29-45 years old),GAN-synthesised,3
A5339,3 (29-45 years old),shader,2
A5339,3 (29-45 years old),algorithmic-stroke,5
A5339,3 (29-45 years old),data-mapping,1
A5339,3 (29-45 years old),optical-flow,2
A5339,3 (29-45 years old),optical-flow,1
A5339,3 (29-45 years old),algorithmic-stroke,5
A5339,3 (29-45 years old),glitch,2
A5339,3 (29-45 years old),optical-flow,3
A5339,3 (29-45 years old),pixel-collage,3
A5339,3 (29-45 years old),procedural-texture,1
A5339,3 (29-45 years old),data-mapping,4
A5339,3 (29-45 years old),noise-field,3
A5339,3 (29-45 years old),shader,3
A5339,3 (29-45 years old),particle,2
A5339,3 (29-45 years old),voxel,3
A5339,3 (29-45 years old),pixel-collage,2
A5339,3 (29-45 years old),voxel,3
A5339,3 (29-45 years old),procedural-texture,3
A5339,3 (29-45 years old),fractal,2
A5339,3 (29-45 years old),glitch,2
A5339,3 (29-45 years old),pixel-collage,4
A5339,3 (29-45 years old),noise-field,5
A5339,3 (29-45 years old),procedural-texture,3
A5339,3 (29-45 years old),procedural-texture,4
A5339,3 (29-45 years old),algorithmic-stroke,1
A5339,3 (29-45 years old),glitch,5
A5339,3 (29-45 years old),pixel-collage,5
A5339,3 (29-45 years old),shader,3
A5339,3 (29-45 years old),particle,5
A5339,3 (29-45 years old),optical-flow,2
A5339,3 (29-45 years old),GAN-synthesised,3
A5339,3 (29-45 years old),noise-field,3
A5339,3 (29-45 years old),data-mapping,4
A5339,3 (29-45 years old),GAN-synthesised,1
A5339,3 (29-45 years old),shader,2
A5339,3 (29-45 years old),particle,4
A5339,3 (29-45 years old),particle,4
A5339,3 (29-45 years old),voxel,1
A5339,3 (29-45 years old),noise-field,3
A5339,3 (29-45 years old),fractal,2
A5339,3 (29-45 years old),fractal,2
A5339,3 (29-45 years old),algorithmic-stroke,2
A5339,3 (29-45 years old),data-mapping,3
A5339,3 (29-45 years old),procedural-texture,2
A5339,3 (29-45 years old),glitch,2
A5339,3 (29-45 years old),GAN-synthesised,3
A5340,1 (13-18 years old),voxel,2
A5340,1 (13-18 years old),noise-field,4
A5340,1 (13-18 years old),glitch,3
A5340,1 (13-18 years old),procedural-texture,4
A5340,1 (13-18 years old),shader,4
A5340,1 (13-18 years old),optical-flow,3
A5340,1 (13-18 years old),voxel,4
A5340,1 (13-18 years old),fractal,3
A5340,1 (13-18 years old),particle,1
A5340,1 (13-18 years old),optical-flow,4
A5340,1 (13-18 years old),GAN-synthesised,4
A5340,1 (13-18 years old),optical-flow,2
A5340,1 (13-18 years old),algorithmic-stroke,3
A5340,1 (13-18 years old),glitch,4
A5340,1 (13-18 years old),glitch,4
A5340,1 (13-18 years old),GAN-synthesised,5
A5340,1 (13-18 years old),noise-field,3
A5340,1 (13-18 years old),GAN-synthesised,2
A5340,1 (13-18 years old),voxel,4
A5340,1 (13-18 years old),algorithmic-stroke,4
A5340,1 (13-18 years old),noise-field,4
A5340,1 (13-18 years old),algorithmic-stroke,3
A5340,1 (13-18 years old),noise-field,4
A5340,1 (13-18 years old),particle,3
A5340,1 (13-18 years old),voxel,1
A5340,1 (13-18 years old),fractal,3
A5340,1 (13-18 years old),procedural-texture,1
A5340,1 (13-18 years old),glitch,4
A5340,1 (13-18 years old),pixel-collage,2
A5340,1 (13-18 years old),voxel,3
A5340,1 (13-18 years old),data-mapping,4
A5340,1 (13-18 years old),shader,3
A5340,1 (13-18 years old),fractal,3
A5340,1 (13-18 years old),procedural-texture,3
A5340,1 (13-18 years old),shader,5
A5340,1 (13-18 years old),particle,4
A5340,1 (13-18 years old),data-mapping,3
A5340,1 (13-18 years old),procedural-texture,2
A5340,1 (13-18 years old),optical-flow,2
A5340,1 (13-18 years old),pixel-collage,3
A5340,1 (13-18 years old),shader,2
A5340,1 (13-18 years old),GAN-synthesised,4
A5340,1 (13-18 years old),algorithmic-stroke,3
A5340,1 (13-18 years old),data-mapping,4
A5340,1 (13-18 years old),pixel-collage,2
A5340,1 (13-18 years old),pixel-collage,2
A5340,1 (13-18 years old),particle,4
A5340,1 (13-18 years old),data-mapping,2
A5340,1 (13-18 years old),shader,1
A5340,1 (13-18 years old),fractal,4
A5341,2 (19-28 years old),fractal,2
A5341,2 (19-28 years old),GAN-synthesised,3
A5341,2 (19-28 years old),glitch,5
A5341,2 (19-28 years old),glitch,1
A5341,2 (19-28 years old),fractal,3
A5341,2 (19-28 years old),data-mapping,4
A5341,2 (19-28 years old),procedural-texture,2
A5341,2 (19-28 years old),procedural-texture,3
A5341,2 (19-28 years old),shader,2
A5341,2 (19-28 years old),glitch,5
A5341,2 (19-28 years old),voxel,5
A5341,2 (19-28 years old),noise-field,5
A5341,2 (19-28 years old),optical-flow,2
A5341,2 (19-28 years old),voxel,4
A5341,2 (19-28 years old),GAN-synthesised,2
A5341,2 (19-28 years old),shader,3
A5341,2 (19-28 years old),procedural-texture,2
A5341,2 (19-28 years old),fractal,3
A5341,2 (19-28 years old),optical-flow,4
A5341,2 (19-28 years old),pixel-collage,2
A5341,2 (19-28 years old),algorithmic-stroke,4
A5341,2 (19-28 years old),optical-flow,3
A5341,2 (19-28 years old),shader,2
A5341,2 (19-28 years old),optical-flow,4
A5341,2 (19-28 years old),noise-field,4
A5341,2 (19-28 years old),GAN-synthesised,4
A5341,2 (19-28 years old),data-mapping,3
A5341,2 (19-28 years old),voxel,2
A5341,2 (19-28 years old),particle,3
A5341,2 (19-28 years old),algorithmic-stroke,1
A5341,2 (19-28 years old),fractal,3
A5341,2 (19-28 years old),procedural-texture,3
A5341,2 (19-28 years old),GAN-synthesised,3
A5341,2 (19-28 years old),particle,3
A5341,2 (19-28 years old),data-mapping,2
A5341,2 (19-28 years old),optical-flow,2
A5341,2 (19-28 years old),glitch,5
A5341,2 (19-28 years old),pixel-collage,2
A5341,2 (19-28 years old),noise-field,4
A5341,2 (19-28 years old),data-mapping,2
A5341,2 (19-28 years old),pixel-collage,3
A5341,2 (19-28 years old),shader,3
A5341,2 (19-28 years old),particle,2
A5341,2 (19-28 years old),particle,4
A5341,2 (19-28 years old),voxel,3
A5341,2 (19-28 years old),shader,5
A5341,2 (19-28 years old),algorithmic-stroke,4
A5341,2 (19-28 years old),noise-field,3
A5341,2 (19-28 years old),pixel-collage,4
A5341,2 (19-28 years old),algorithmic-stroke,1
A5342,1 (13-18 years old),data-mapping,2
A5342,1 (13-18 years old),pixel-collage,4
A5342,1 (13-18 years old),procedural-texture,2
A5342,1 (13-18 years old),procedural-texture,2
A5342,1 (13-18 years old),optical-flow,3
A5342,1 (13-18 years old),glitch,5
A5342,1 (13-18 years old),noise-field,4
A5342,1 (13-18 years old),particle,4
A5342,1 (13-18 years old),voxel,5
A5342,1 (13-18 years old),optical-flow,2
A5342,1 (13-18 years old),algorithmic-stroke,2
A5342,1 (13-18 years old),data-mapping,4
A5342,1 (13-18 years old),fractal,2
A5342,1 (13-18 years old),glitch,3
A5342,1 (13-18 years old),shader,5
A5342,1 (13-18 years old),algorithmic-stroke,4
A5342,1 (13-18 years old),voxel,4
A5342,1 (13-18 years old),glitch,5
A5342,1 (13-18 years old),data-mapping,2
A5342,1 (13-18 years old),algorithmic-stroke,3
A5342,1 (13-18 years old),GAN-synthesised,4
A5342,1 (13-18 years old),pixel-collage,3
A5342,1 (13-18 years old),GAN-synthesised,3
A5342,1 (13-18 years old),procedural-texture,4
A5342,1 (13-18 years old),glitch,5
A5342,1 (13-18 years old),particle,3
A5342,1 (13-18 years old),fractal,3
A5342,1 (13-18 years old),noise-field,1
A5342,1 (13-18 years old),algorithmic-stroke,2
A5342,1 (13-18 years old),optical-flow,4
A5342,1 (13-18 years old),shader,2
A5342,1 (13-18 years old),particle,4
A5342,1 (13-18 years old),procedural-texture,4
A5342,1 (13-18 years old),pixel-collage,1
A5342,1 (13-18 years old),fractal,4
A5342,1 (13-18 years old),pixel-collage,3
A5342,1 (13-18 years old),GAN-synthesised,4
A5342,1 (13-18 years old),shader,3
A5342,1 (13-18 years old),voxel,4
A5342,1 (13-18 years old),GAN-synthesised,3
A5342,1 (13-18 years old),data-mapping,4
A5342,1 (13-18 years old),noise-field,5
A5342,1 (13-18 years old),shader,3
A5342,1 (13-18 years old),GAN-synthesised,3
A5342,1 (13-18 years old),particle,1
A5342,1 (13-18 years old),noise-field,3
A5342,1 (13-18 years old),optical-flow,5
A5342,1 (13-18 years old),voxel,2
A5342,1 (13-18 years old),optical-flow,3
A5342,1 (13-18 years old),fractal,4
A5343,4 (46-60 years old),fractal,4
A5343,4 (46-60 years old),pixel-collage,4
A5343,4 (46-60 years old),pixel-collage,4
A5343,4 (46-60 years old),pixel-collage,3
A5343,4 (46-60 years old),noise-field,5
A5343,4 (46-60 years old),shader,5
A5343,4 (46-60 years old),GAN-synthesised,2
A5343,4 (46-60 years old),shader,1
A5343,4 (46-60 years old),procedural-texture,4
A5343,4 (46-60 years old),particle,3
A5343,4 (46-60 years old),particle,2
A5343,4 (46-60 years old),GAN-synthesised,1
A5343,4 (46-60 years old),optical-flow,4
A5343,4 (46-60 years old),noise-field,3
A5343,4 (46-60 years old),voxel,5
A5343,4 (46-60 years old),data-mapping,2
A5343,4 (46-60 years old),algorithmic-stroke,5
A5343,4 (46-60 years old),particle,4
A5343,4 (46-60 years old),optical-flow,4
A5343,4 (46-60 years old),algorithmic-stroke,4
A5343,4 (46-60 years old),glitch,5
A5343,4 (46-60 years old),fractal,4
A5343,4 (46-60 years old),optical-flow,4
A5343,4 (46-60 years old),algorithmic-stroke,5
A5343,4 (46-60 years old),procedural-texture,1
A5343,4 (46-60 years old),particle,3
A5343,4 (46-60 years old),noise-field,3
A5343,4 (46-60 years old),glitch,4
A5343,4 (46-60 years old),algorithmic-stroke,2
A5343,4 (46-60 years old),particle,4
A5343,4 (46-60 years old),data-mapping,3
A5343,4 (46-60 years old),fractal,2
A5343,4 (46-60 years old),pixel-collage,4
A5343,4 (46-60 years old),optical-flow,3
A5343,4 (46-60 years old),data-mapping,2
A5343,4 (46-60 years old),glitch,1
A5343,4 (46-60 years old),GAN-synthesised,3
A5343,4 (46-60 years old),noise-field,5
A5343,4 (46-60 years old),procedural-texture,3
A5343,4 (46-60 years old),GAN-synthesised,2
A5343,4 (46-60 years old),shader,1
A5343,4 (46-60 years old),voxel,4
A5343,4 (46-60 years old),glitch,2
A5343,4 (46-60 years old),shader,4
A5343,4 (46-60 years old),data-mapping,2
A5343,4 (46-60 years old),fractal,4
A5343,4 (46-60 years old),voxel,3
A5343,4 (46-60 years old),voxel,4
A5343,4 (46-60 years old),noise-field,2
A5343,4 (46-60 years old),procedural-texture,3
A5344,3 (29-45 years old),optical-flow,1
A5344,3 (29-45 years old),pixel-collage,2
A5344,3 (29-45 years old),procedural-texture,3
A5344,3 (29-45 years old),glitch,5
A5344,3 (29-45 years old),optical-flow,1
A5344,3 (29-45 years old),procedural-texture,2
A5344,3 (29-45 years old),particle,4
A5344,3 (29-45 years old),shader,4
A5344,3 (29-45 years old),fractal,4
A5344,3 (29-45 years old),optical-flow,2
A5344,3 (29-45 years old),shader,4
